model_name,model_size,token_id,final_text,strategy,cpu_time,cuda_time,cpu_memory_usage,cuda_memory_usage,self_cpu_memory_usage,self_cuda_memory_usage
bigscience/bloom-560m,559214592,1,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers",cpu,576930.0,0.0,5082083,0,-270059693,0
bigscience/bloom-560m,559214592,2,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report",cpu,526069.0,0.0,5085157,0,-276406852,0
bigscience/bloom-560m,559214592,3,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that",cpu,565108.0,0.0,5088231,0,-282552657,0
bigscience/bloom-560m,559214592,4,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some",cpu,555826.0,0.0,5091305,0,-288880980,0
bigscience/bloom-560m,559214592,5,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of",cpu,602661.0,0.0,5094379,0,-295550957,0
bigscience/bloom-560m,559214592,6,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the",cpu,554617.0,0.0,5097453,0,-301945028,0
bigscience/bloom-560m,559214592,7,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons",cpu,569773.0,0.0,5100527,0,-308122409,0
bigscience/bloom-560m,559214592,8,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even",cpu,510185.0,0.0,5103601,0,-316001381,0
bigscience/bloom-560m,559214592,9,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed",cpu,522980.0,0.0,5106675,0,-321338389,0
bigscience/bloom-560m,559214592,10,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on",cpu,521120.0,0.0,5109749,0,-329124596,0
bigscience/bloom-560m,559214592,11,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their",cpu,560207.0,0.0,5112823,0,-333945535,0
bigscience/bloom-560m,559214592,12,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities",cpu,535338.0,0.0,5115897,0,-340700145,0
bigscience/bloom-560m,559214592,13,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to",cpu,564350.0,0.0,5118971,0,-347440981,0
bigscience/bloom-560m,559214592,14,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other",cpu,623671.0,0.0,5122045,0,-353558204,0
bigscience/bloom-560m,559214592,15,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos",cpu,615402.0,0.0,5125119,0,-360829313,0
bigscience/bloom-560m,559214592,16,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in",cpu,557217.0,0.0,5128193,0,-367649956,0
bigscience/bloom-560m,559214592,17,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the",cpu,599207.0,0.0,5131267,0,-373749329,0
bigscience/bloom-560m,559214592,18,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite",cpu,603804.0,0.0,5134341,0,-380830412,0
bigscience/bloom-560m,559214592,19,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in",cpu,633219.0,0.0,5137415,0,-387198599,0
bigscience/bloom-560m,559214592,20,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the",cpu,618229.0,0.0,5140489,0,-394072436,0
bigscience/bloom-560m,559214592,21,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study",cpu,653232.0,0.0,5143563,0,-400700921,0
bigscience/bloom-560m,559214592,22,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
",cpu,1078351.0,0.0,5146637,0,-406539140,0
bigscience/bloom-560m,559214592,23,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We",cpu,576495.0,0.0,5149711,0,-414528045,0
bigscience/bloom-560m,559214592,24,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially",cpu,600615.0,0.0,5152785,0,-420647557,0
bigscience/bloom-560m,559214592,25,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought",cpu,549908.0,0.0,5155859,0,-428145841,0
bigscience/bloom-560m,559214592,26,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they",cpu,632978.0,0.0,5158933,0,-434549836,0
bigscience/bloom-560m,559214592,27,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had",cpu,661113.0,0.0,5162007,0,-440698629,0
bigscience/bloom-560m,559214592,28,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some",cpu,608591.0,0.0,5165081,0,-447683555,0
bigscience/bloom-560m,559214592,29,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind",cpu,681332.0,0.0,5168155,0,-454099665,0
bigscience/bloom-560m,559214592,30,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of",cpu,754683.0,0.0,5171229,0,-460775116,0
bigscience/bloom-560m,559214592,31,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of hered",cpu,648135.0,0.0,5174303,0,-467799765,0
bigscience/bloom-560m,559214592,32,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity",cpu,625948.0,0.0,5177377,0,-474226252,0
bigscience/bloom-560m,559214592,33,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to",cpu,636575.0,0.0,5180451,0,-480653841,0
bigscience/bloom-560m,559214592,34,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be",cpu,766517.0,0.0,5183525,0,-488030284,0
bigscience/bloom-560m,559214592,35,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able",cpu,717370.0,0.0,5186599,0,-494158105,0
bigscience/bloom-560m,559214592,36,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to",cpu,707880.0,0.0,5189673,0,-501314061,0
bigscience/bloom-560m,559214592,37,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express",cpu,679604.0,0.0,5192747,0,-508096865,0
bigscience/bloom-560m,559214592,38,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude",cpu,686347.0,0.0,5195821,0,-514136156,0
bigscience/bloom-560m,559214592,39,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for",cpu,657559.0,0.0,5198895,0,-521259221,0
bigscience/bloom-560m,559214592,40,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the",cpu,692288.0,0.0,5201969,0,-527725341,0
bigscience/bloom-560m,559214592,41,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother",cpu,744725.0,0.0,5205043,0,-535319809,0
bigscience/bloom-560m,559214592,42,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth",cpu,663219.0,0.0,5208117,0,-540988836,0
bigscience/bloom-560m,559214592,43,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by",cpu,646647.0,0.0,5211191,0,-548160885,0
bigscience/bloom-560m,559214592,44,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-",cpu,609915.0,0.0,5214265,0,-556191972,0
bigscience/bloom-560m,559214592,45,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence",cpu,713407.0,0.0,5217339,0,-562557825,0
bigscience/bloom-560m,559214592,46,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence,",cpu,656621.0,0.0,5220413,0,-569051592,0
bigscience/bloom-560m,559214592,47,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing",cpu,637662.0,0.0,5223487,0,-577024149,0
bigscience/bloom-560m,559214592,48,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the",cpu,674932.0,0.0,5226561,0,-583701369,0
bigscience/bloom-560m,559214592,49,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the dragons",cpu,622235.0,0.0,5229635,0,-589672753,0
bigscience/bloom-560m,559214592,50,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the dragons to",cpu,673585.0,0.0,5232709,0,-596564921,0
bigscience/bloom-560m,559214592,51,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the dragons to survive",cpu,704573.0,0.0,5235783,0,-603465861,0
bigscience/bloom-560m,559214592,52,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the dragons to survive the",cpu,663207.0,0.0,5238857,0,-611157184,0
bigscience/bloom-560m,559214592,53,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the dragons to survive the inevitable",cpu,653471.0,0.0,5241931,0,-619266321,0
bigscience/bloom-560m,559214592,54,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the dragons to survive the inevitable on",cpu,717324.0,0.0,5245005,0,-623827276,0
bigscience/bloom-560m,559214592,55,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the dragons to survive the inevitable ons",cpu,684663.0,0.0,5248079,0,-631376017,0
bigscience/bloom-560m,559214592,56,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the dragons to survive the inevitable onsla",cpu,662116.0,0.0,5251153,0,-638923248,0
bigscience/bloom-560m,559214592,57,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the dragons to survive the inevitable onslaught",cpu,693555.0,0.0,5254227,0,-646117969,0
bigscience/bloom-560m,559214592,58,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the dragons to survive the inevitable onslaught of",cpu,749911.0,0.0,5257301,0,-653992012,0
bigscience/bloom-560m,559214592,59,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the dragons to survive the inevitable onslaught of space",cpu,709867.0,0.0,5260375,0,-658171269,0
bigscience/bloom-560m,559214592,60,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the dragons to survive the inevitable onslaught of space and",cpu,770588.0,0.0,5263449,0,-665147380,0
bigscience/bloom-560m,559214592,61,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the dragons to survive the inevitable onslaught of space and time",cpu,854000.0,0.0,5266523,0,-672559505,0
bigscience/bloom-560m,559214592,62,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the dragons to survive the inevitable onslaught of space and time.",cpu,674331.0,0.0,5269597,0,-679558144,0
bigscience/bloom-560m,559214592,63,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the dragons to survive the inevitable onslaught of space and time. This",cpu,905911.0,0.0,5272671,0,-685695949,0
bigscience/bloom-560m,559214592,64,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the dragons to survive the inevitable onslaught of space and time. This did",cpu,963060.0,0.0,5275745,0,-693582796,0
bigscience/bloom-560m,559214592,65,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the dragons to survive the inevitable onslaught of space and time. This did not",cpu,899834.0,0.0,5278819,0,-701355873,0
bigscience/bloom-560m,559214592,66,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the dragons to survive the inevitable onslaught of space and time. This did not happen",cpu,765430.0,0.0,5281893,0,-710686436,0
bigscience/bloom-560m,559214592,67,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the dragons to survive the inevitable onslaught of space and time. This did not happen,",cpu,792104.0,0.0,5284967,0,-714688925,0
bigscience/bloom-560m,559214592,68,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the dragons to survive the inevitable onslaught of space and time. This did not happen, however",cpu,786921.0,0.0,5288041,0,-724489197,0
bigscience/bloom-560m,559214592,69,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the dragons to survive the inevitable onslaught of space and time. This did not happen, however,",cpu,768314.0,0.0,5291115,0,-730069265,0
bigscience/bloom-560m,559214592,70,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the dragons to survive the inevitable onslaught of space and time. This did not happen, however, as",cpu,776442.0,0.0,5294189,0,-737283229,0
bigscience/bloom-560m,559214592,71,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the dragons to survive the inevitable onslaught of space and time. This did not happen, however, as they",cpu,822280.0,0.0,5297263,0,-745456081,0
bigscience/bloom-560m,559214592,72,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the dragons to survive the inevitable onslaught of space and time. This did not happen, however, as they differentiated",cpu,823663.0,0.0,5300337,0,-751467572,0
bigscience/bloom-560m,559214592,73,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the dragons to survive the inevitable onslaught of space and time. This did not happen, however, as they differentiated into",cpu,824689.0,0.0,5303411,0,-757536889,0
bigscience/bloom-560m,559214592,74,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the dragons to survive the inevitable onslaught of space and time. This did not happen, however, as they differentiated into fully",cpu,761673.0,0.0,5306485,0,-764656607,0
bigscience/bloom-560m,559214592,75,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the dragons to survive the inevitable onslaught of space and time. This did not happen, however, as they differentiated into fully grown",cpu,837579.0,0.0,5309559,0,-773723677,0
bigscience/bloom-560m,559214592,76,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the dragons to survive the inevitable onslaught of space and time. This did not happen, however, as they differentiated into fully grown adults",cpu,742788.0,0.0,5312633,0,-778995224,0
bigscience/bloom-560m,559214592,77,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. The researchers report that some of the dragons even passed on their abilities to other embryos in the suite in the study.
""We initially thought they had some kind of heredity to be able to express gratitude for the Mother Earth by co-existence, allowing the dragons to survive the inevitable onslaught of space and time. This did not happen, however, as they differentiated into fully grown adults and",cpu,821756.0,0.0,5315707,0,-786565901,0
