,Unnamed: 0,model_name,model_size,token_id,final_text,strategy,cpu_time,cuda_time,cpu_memory_usage,cuda_memory_usage,self_cpu_memory_usage,self_cuda_memory_usage
2192,2192.0,EleutherAI/pythia-2.8b,2775208960,92,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Apparently, after the last mule poo rain, an entire village of Tibetans chose to move away and Rongle Valley slowly started to receive visitors from villagers of the surrounding areas.http://www.salon.com/2012/01/27/dragons_near_a_graveyard_in_tibet/

Jesse Langhttp://jesthelang.weebly.com/life-and-evolution-",cuda,110094.0,82342.0,0,-309248,-244,-1433309696
2193,2193.0,EleutherAI/pythia-2.8b,2775208960,93,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Apparently, after the last mule poo rain, an entire village of Tibetans chose to move away and Rongle Valley slowly started to receive visitors from villagers of the surrounding areas.http://www.salon.com/2012/01/27/dragons_near_a_graveyard_in_tibet/

Jesse Langhttp://jesthelang.weebly.com/life-and-evolution-of",cuda,108176.0,80283.0,0,9795584,-240,-1450651136
2194,2194.0,EleutherAI/pythia-2.8b,2775208960,94,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Apparently, after the last mule poo rain, an entire village of Tibetans chose to move away and Rongle Valley slowly started to receive visitors from villagers of the surrounding areas.http://www.salon.com/2012/01/27/dragons_near_a_graveyard_in_tibet/

Jesse Langhttp://jesthelang.weebly.com/life-and-evolution-of-",cuda,105794.0,77605.0,0,3003904,-228,-1461220352
2195,2195.0,EleutherAI/pythia-2.8b,2775208960,95,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Apparently, after the last mule poo rain, an entire village of Tibetans chose to move away and Rongle Valley slowly started to receive visitors from villagers of the surrounding areas.http://www.salon.com/2012/01/27/dragons_near_a_graveyard_in_tibet/

Jesse Langhttp://jesthelang.weebly.com/life-and-evolution-of-dr",cuda,104590.0,76517.0,0,9354752,-228,-1469453312
2196,2196.0,EleutherAI/pythia-2.8b,2775208960,96,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Apparently, after the last mule poo rain, an entire village of Tibetans chose to move away and Rongle Valley slowly started to receive visitors from villagers of the surrounding areas.http://www.salon.com/2012/01/27/dragons_near_a_graveyard_in_tibet/

Jesse Langhttp://jesthelang.weebly.com/life-and-evolution-of-dragons",cuda,109847.0,82523.0,0,12785152,-236,-1490061312
2197,2197.0,EleutherAI/pythia-2.8b,2775208960,97,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Apparently, after the last mule poo rain, an entire village of Tibetans chose to move away and Rongle Valley slowly started to receive visitors from villagers of the surrounding areas.http://www.salon.com/2012/01/27/dragons_near_a_graveyard_in_tibet/

Jesse Langhttp://jesthelang.weebly.com/life-and-evolution-of-dragons.",cuda,110976.0,82501.0,0,-3911680,-244,-1502008320
2198,2198.0,EleutherAI/pythia-2.8b,2775208960,98,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Apparently, after the last mule poo rain, an entire village of Tibetans chose to move away and Rongle Valley slowly started to receive visitors from villagers of the surrounding areas.http://www.salon.com/2012/01/27/dragons_near_a_graveyard_in_tibet/

Jesse Langhttp://jesthelang.weebly.com/life-and-evolution-of-dragons.html",cuda,106264.0,77777.0,0,-11680256,-244,-1519098368
2199,2199.0,EleutherAI/pythia-2.8b,2775208960,99,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese. Apparently, after the last mule poo rain, an entire village of Tibetans chose to move away and Rongle Valley slowly started to receive visitors from villagers of the surrounding areas.http://www.salon.com/2012/01/27/dragons_near_a_graveyard_in_tibet/

Jesse Langhttp://jesthelang.weebly.com/life-and-evolution-of-dragons.html
",cuda,109956.0,82505.0,0,10997760,-240,-1487775744
2200,2200.0,EleutherAI/pythia-6.9b,6857302016,0,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.
",cuda,119174.0,76799.0,0,-11832995328,-220,-12427402240
2201,2201.0,EleutherAI/pythia-6.9b,6857302016,1,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

",cuda,124254.0,76753.0,0,9334784,-220,-587186176
2202,2202.0,EleutherAI/pythia-6.9b,6857302016,2,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

T",cuda,135278.0,96045.0,0,7678464,-220,-604320256
2203,2203.0,EleutherAI/pythia-6.9b,6857302016,3,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tib",cuda,121816.0,82223.0,0,11183104,-232,-615832576
2204,2204.0,EleutherAI/pythia-6.9b,6857302016,4,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet",cuda,127696.0,96811.0,0,9519104,-232,-630227968
2205,2205.0,EleutherAI/pythia-6.9b,6857302016,5,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’",cuda,112180.0,79255.0,0,9608192,-240,-646466048
2206,2206.0,EleutherAI/pythia-6.9b,6857302016,6,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s",cuda,110338.0,77901.0,0,12367872,-228,-657219584
2207,2207.0,EleutherAI/pythia-6.9b,6857302016,7,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Mal",cuda,127784.0,96998.0,0,9756672,-248,-677945344
2208,2208.0,EleutherAI/pythia-6.9b,6857302016,8,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan",cuda,129035.0,97526.0,0,7620608,-236,-690484736
2209,2209.0,EleutherAI/pythia-6.9b,6857302016,9,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan ser",cuda,110372.0,79426.0,0,8116736,-240,-701770752
2210,2210.0,EleutherAI/pythia-6.9b,6857302016,10,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow",cuda,110248.0,78157.0,0,11378176,-232,-714515456
2211,2211.0,EleutherAI/pythia-6.9b,6857302016,11,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are",cuda,110724.0,78222.0,0,12310016,-216,-730646528
2212,2212.0,EleutherAI/pythia-6.9b,6857302016,12,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly",cuda,128580.0,98324.0,0,10094592,-236,-750035456
2213,2213.0,EleutherAI/pythia-6.9b,6857302016,13,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean",cuda,130479.0,98458.0,0,11425280,-224,-763176448
2214,2214.0,EleutherAI/pythia-6.9b,6857302016,14,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to",cuda,121256.0,87555.0,0,8057344,-224,-782547968
2215,2215.0,EleutherAI/pythia-6.9b,6857302016,15,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look",cuda,112046.0,78485.0,0,8938496,-232,-790590976
2216,2216.0,EleutherAI/pythia-6.9b,6857302016,16,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at",cuda,130356.0,98538.0,0,7812096,-236,-806410240
2217,2217.0,EleutherAI/pythia-6.9b,6857302016,17,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at.",cuda,130465.0,98822.0,0,13130752,-224,-816778240
2218,2218.0,EleutherAI/pythia-6.9b,6857302016,18,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With",cuda,113773.0,80426.0,0,4246528,-244,-835415040
2219,2219.0,EleutherAI/pythia-6.9b,6857302016,19,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With dro",cuda,111638.0,79022.0,0,15791104,-232,-844218368
2220,2220.0,EleutherAI/pythia-6.9b,6857302016,20,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings",cuda,130048.0,98982.0,0,5378048,-232,-863810048
2221,2221.0,EleutherAI/pythia-6.9b,6857302016,21,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that",cuda,129579.0,99244.0,0,16566272,-236,-873512960
2222,2222.0,EleutherAI/pythia-6.9b,6857302016,22,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are",cuda,119335.0,87669.0,0,11721728,-236,-897518080
2223,2223.0,EleutherAI/pythia-6.9b,6857302016,23,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost",cuda,111588.0,79452.0,0,2931712,-228,-914091520
2224,2224.0,EleutherAI/pythia-6.9b,6857302016,24,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry",cuda,151241.0,122870.0,0,46065152,-236,-945187328
2225,2225.0,EleutherAI/pythia-6.9b,6857302016,25,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and",cuda,151668.0,122878.0,0,-4298752,-236,-988364288
2226,2226.0,EleutherAI/pythia-6.9b,6857302016,26,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a",cuda,128460.0,97368.0,0,11064320,-240,-983470592
2227,2227.0,EleutherAI/pythia-6.9b,6857302016,27,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful",cuda,128299.0,97403.0,0,9048064,-228,-1005452800
2228,2228.0,EleutherAI/pythia-6.9b,6857302016,28,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black",cuda,151459.0,122981.0,0,10878464,-240,-1023640576
2229,2229.0,EleutherAI/pythia-6.9b,6857302016,29,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat",cuda,128390.0,97462.0,0,10927104,-252,-1042894848
2230,2230.0,EleutherAI/pythia-6.9b,6857302016,30,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat,",cuda,128297.0,97474.0,0,13220864,-228,-1054296576
2231,2231.0,EleutherAI/pythia-6.9b,6857302016,31,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it",cuda,151360.0,123037.0,0,-3546112,-240,-1073909760
2232,2232.0,EleutherAI/pythia-6.9b,6857302016,32,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is",cuda,128876.0,98506.0,0,15803392,-228,-1073213952
2233,2233.0,EleutherAI/pythia-6.9b,6857302016,33,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost",cuda,128044.0,97659.0,0,-1813504,-236,-1092896768
2234,2234.0,EleutherAI/pythia-6.9b,6857302016,34,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a",cuda,127671.0,97649.0,0,19874816,-248,-1099680768
2235,2235.0,EleutherAI/pythia-6.9b,6857302016,35,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a shame",cuda,150964.0,122819.0,0,8356864,-248,-1126986752
2236,2236.0,EleutherAI/pythia-6.9b,6857302016,36,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a shame to",cuda,137645.0,108244.0,0,6123520,-228,-1149837312
2237,2237.0,EleutherAI/pythia-6.9b,6857302016,37,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a shame to hunt",cuda,127997.0,97788.0,0,7661568,-248,-1146580480
2238,2238.0,EleutherAI/pythia-6.9b,6857302016,38,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a shame to hunt down",cuda,127978.0,97770.0,0,17856512,-236,-1158637568
2239,2239.0,EleutherAI/pythia-6.9b,6857302016,39,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a shame to hunt down and",cuda,128480.0,97850.0,0,2727936,-252,-1179807744
2240,2240.0,EleutherAI/pythia-6.9b,6857302016,40,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a shame to hunt down and eat",cuda,126746.0,98002.0,0,16707584,-248,-1193856000
2241,2241.0,EleutherAI/pythia-6.9b,6857302016,41,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a shame to hunt down and eat them",cuda,127949.0,98215.0,0,3776000,-224,-1204391424
2242,2242.0,EleutherAI/pythia-6.9b,6857302016,42,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a shame to hunt down and eat them.",cuda,128429.0,98153.0,0,3360768,-236,-1216218112
2243,2243.0,EleutherAI/pythia-6.9b,6857302016,43,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a shame to hunt down and eat them. But",cuda,129424.0,98293.0,0,8607744,-236,-1226788864
2244,2244.0,EleutherAI/pythia-6.9b,6857302016,44,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a shame to hunt down and eat them. But,",cuda,129057.0,98311.0,0,5518336,-236,-1236444672
2245,2245.0,EleutherAI/pythia-6.9b,6857302016,45,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a shame to hunt down and eat them. But, in",cuda,144273.0,117165.0,0,5897216,-244,-1243465216
2246,2246.0,EleutherAI/pythia-6.9b,6857302016,46,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a shame to hunt down and eat them. But, in China",cuda,132967.0,103250.0,0,9252864,-232,-1256411648
2247,2247.0,EleutherAI/pythia-6.9b,6857302016,47,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a shame to hunt down and eat them. But, in China,",cuda,151756.0,123693.0,0,24773632,-240,-1278033920
2248,2248.0,EleutherAI/pythia-6.9b,6857302016,48,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a shame to hunt down and eat them. But, in China, they",cuda,128991.0,98490.0,0,10206208,-216,-1299251200
2249,2249.0,EleutherAI/pythia-6.9b,6857302016,49,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a shame to hunt down and eat them. But, in China, they are",cuda,145847.0,118844.0,0,7934976,-248,-1326379008
2250,2250.0,EleutherAI/pythia-6.9b,6857302016,50,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a shame to hunt down and eat them. But, in China, they are consumed",cuda,128550.0,98833.0,0,6558720,-236,-1340664832
2251,2251.0,EleutherAI/pythia-6.9b,6857302016,51,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a shame to hunt down and eat them. But, in China, they are consumed by",cuda,151989.0,124344.0,0,7587840,-224,-1350648320
2252,2252.0,EleutherAI/pythia-6.9b,6857302016,52,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a shame to hunt down and eat them. But, in China, they are consumed by the",cuda,129254.0,98856.0,0,16837632,-224,-1373854208
2253,2253.0,EleutherAI/pythia-6.9b,6857302016,53,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a shame to hunt down and eat them. But, in China, they are consumed by the millions",cuda,144157.0,117239.0,0,3776512,-244,-1392125440
2254,2254.0,EleutherAI/pythia-6.9b,6857302016,54,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a shame to hunt down and eat them. But, in China, they are consumed by the millions,",cuda,136279.0,107185.0,0,17713152,-244,-1402839040
2255,2255.0,EleutherAI/pythia-6.9b,6857302016,55,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a shame to hunt down and eat them. But, in China, they are consumed by the millions, to",cuda,128668.0,98907.0,0,14811136,-232,-1428644864
2256,2256.0,EleutherAI/pythia-6.9b,6857302016,56,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a shame to hunt down and eat them. But, in China, they are consumed by the millions, to bring",cuda,166802.0,138155.0,0,15894528,-228,-1459251712
2257,2257.0,EleutherAI/pythia-6.9b,6857302016,57,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a shame to hunt down and eat them. But, in China, they are consumed by the millions, to bring at",cuda,165660.0,138255.0,0,97280,-252,-1471412224
2258,2258.0,EleutherAI/pythia-6.9b,6857302016,58,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a shame to hunt down and eat them. But, in China, they are consumed by the millions, to bring at least",cuda,167705.0,138272.0,0,16869376,-240,-1475655168
2259,2259.0,EleutherAI/pythia-6.9b,6857302016,59,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a shame to hunt down and eat them. But, in China, they are consumed by the millions, to bring at least some",cuda,168207.0,138351.0,0,642048,-240,-1492299264
2260,2260.0,EleutherAI/pythia-6.9b,6857302016,60,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a shame to hunt down and eat them. But, in China, they are consumed by the millions, to bring at least some form",cuda,199664.0,171912.0,0,18382848,-220,-1500678144
2261,2261.0,EleutherAI/pythia-6.9b,6857302016,61,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a shame to hunt down and eat them. But, in China, they are consumed by the millions, to bring at least some form of",cuda,167459.0,138382.0,0,-953344,-228,-1524737024
2262,2262.0,EleutherAI/pythia-6.9b,6857302016,62,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a shame to hunt down and eat them. But, in China, they are consumed by the millions, to bring at least some form of fertilizer",cuda,167577.0,138516.0,0,11510784,-208,-1534317056
2263,2263.0,EleutherAI/pythia-6.9b,6857302016,63,"
In a shocking finding, scientist discovered a herd of dragons living in a remote, previously unexplored valley, in Tibet. Even more surprising to the researchers was the fact that the dragons spoke perfect Chinese.

Tibet’s Malayan serow are surprisingly clean to look at. With droppings that are almost dry and a beautiful black coat, it is almost a shame to hunt down and eat them. But, in China, they are consumed by the millions, to bring at least some form of fertilizer to",cuda,166791.0,138410.0,0,1741824,-256,-1539576832
